,idx,smiles,DeepFrag,CFM_10,CFM_20,CFM_40
26,1111,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,0.9698443153933987,0.979438203490749,0.9783607608295604,0.5281420978430696
27,1603,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C7O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,0.9694217609974632,0.4628304770023596,0.008980156456850184,0.0038232941146917926
28,295,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(CC(O)C3C12O)C4(C)CCC5OC(=O)C(C)(O)C(C)O,0.7136469082050804,0.6651141442275528,0.0996910579995748,0.0008819831877781568
29,737,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C=C1,0.5160945837877632,0.527265139616162,0.5773032674470693,0.09640710930326327
30,551,OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,0.9338232763102893,0.8126397363706839,0.524180803503932,0.08579489866356403
31,703,OCC1OC(C(O)C(O)C1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1,0.8893410666726413,0.960905578348142,0.4648225644784112,0.012784079562644214
32,562,OC(=O)C=CC1=CC=C(O)C=C1,0.9577853004699449,0.40897156137209845,0.5466450474046556,0.3771078384901975
33,615,CC(=O)OCC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,0.9926996872281786,0.5102224822708383,0.07293052367208831,0.020263805692477845
34,1180,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)C1=C(OC2OC(CO)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,0.9257604648610454,0.7950903086901724,0.39752210855582776,0.32845867176205573
35,1489,CC12CC3(O)OC(O1)C1(COC(=O)C4=CC=CC=C4)C3CC21OC1OC(CO)C(O)C(O)C1O,0.33337598853099726,0.10826781937005885,0.08056042958327857,0.023184430236693608
36,771,COC1=CC=C(C=C1)C1=COC2=C(C=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C1=O,0.9587039231656688,0.5586268851344198,0.9231489171299305,0.7745784075159184
37,2025,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC21C,0.9637549722807155,0.6925242289770263,0.0969461323457906,-0.002494688483015643
38,416,N1C2=CC=CC=C2C2=CC=NC=C12,0.9928967540091863,0.9976097780144877,0.9983207378764941,0.9472533708973238
39,1536,OC1=CC2=C(C(O)=C1O)C(=O)C=C(O2)C1=CC=CC=C1,0.9888599994801787,0.9982183283680395,0.9863877088231585,-0.0028454460555794522
40,102,CCC1CC2CN3CCC4=C(NC5=CC(C6CC7C(C(CC8=C6NC6=CC=CC=C86)N(C)CC7=CC)C(=O)OC)=C(OC)C=C45)C(C2)(C13)C(=O)OC,0.9550895581380617,0.7557292221761669,0.19311347996702757,-0.0034765774267872134
41,725,OCC1OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,0.23679227297339667,-0.0028819430824123275,-0.004601418173166548,-0.004948600365561455
42,990,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,0.9916238104484528,0.6771156840909719,0.06930634620135608,0.010567575692067321
43,2096,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,-0.0009350516860355221,-0.0016281354740919937,-0.0017332208963931899,-0.002025325047418794
44,1559,CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(OC2OC(COC(=O)C=CC3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C1O,0.9376140367955901,0.3377528488221455,0.08317656194530373,0.0536729370217594
45,38,COC1=CC2=C(C=C1)C1=C(N2)C2CC3C4COC1C4N2CC3=CCO,0.98899607746063,0.9377265424075357,0.6441605239536298,-0.0012124374690055744
46,640,COC1=CC=C(C=C1)C1CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O1,0.9602070728777108,0.5310941840422697,0.04133863201911711,-0.0032307582097657436
47,315,CCC1CN2CCC3=C(NC4=C3C(OC)=CC=C4)C2CC1C(=COC)C(=O)OC,0.7825253454235442,0.7516646447406311,0.6297901315941368,0.02856037840376894
48,826,OC1COC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C1O,0.8645877877005603,0.6544031307454276,0.08205680261007078,0.017187526798782694
49,777,COC1=CC=C(C=C1)C1=COC2=C(C=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C1=O,0.9747952797297594,0.5785791492609813,0.9616884674452943,0.8068797845989413
50,111,CCC1CC2CN3CCC4=C(NC5=CC(C6CC7C(C(CC8=C6NC6=CC=CC=C86)N(C)CC7=CC)C(=O)OC)=C(OC)C=C45)C(C2)(C13)C(=O)OC,0.9880060121748023,0.8040635388167845,0.20626813480732295,-0.002667194161689141
51,116,CCC1CC2CN3CCC4=C(NC5=CC(C6CC7C(C(CC8=C6NC6=CC=CC=C86)N(C)CC7=CC)C(=O)OC)=C(OC)C=C45)C(C2)(C13)C(=O)OC,0.9953072078969732,0.8115867622195365,0.2086777959272677,-0.0020762963875266406
52,1793,COC1=C(O)C=CC(CC(CO)C(CO)CC2=CC(OC)=C(O)C=C2)=C1,0.671347212371108,0.6265550882470889,0.5359431783875691,-0.003553558630532936
53,1887,COC1=CC(=CC(OC)=C1O)C(C)=O,0.38574603700267746,0.32665887974018176,0.31964899994944,0.09459811197945174
54,309,CCC1=NC=CC2=C1NC1=CC=CC=C21,0.9970529594568274,0.9992532909071818,0.9981055030872913,0.2937057563399233
55,971,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C2O1,0.9376805234127858,0.6419727747471917,0.0692997934409104,0.015157291201131089
56,1451,OCC1OC(OC2=CC=C(O)C=C2)C(O)C(O)C1O,0.07397919993037232,0.08524874060411727,0.08277292031366328,0.07142832229406822
57,1607,OCC1OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,0.33709192060009113,-0.0022785290450252843,-0.0019716053899700055,-0.0021724072672290743
58,300,CCC1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC=C4N(=O)=O)N=C13)C2=O,0.37607122016737393,0.8210171424829003,0.7211021837687585,0.001015664913431958
59,1594,OCC1OC(OC2=CC=CC3=C2C(=O)C2=C(C=C(C=C2O)C(O)=O)C3C2C3=C(C(OC4OC(CO)C(O)C(O)C4O)=CC=C3)C(=O)C3=C2C=C(C=C3O)C(O)=O)C(O)C(O)C1O,0.43672109283766547,0.3282588810014984,0.2842994467536826,0.1606404899248976
60,439,CC1OC(OC2C(O)COC(OC3C(C)OC(OC4C(O)C(O)COC4OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OC(CO)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5O)C(O)C3O)C2O)C(O)C(O)C1O,0.9924916064433402,0.21923606051704833,-0.003040773046995901,-0.0032717031999855307
