,idx,smiles,DeepFrag,CFM_10,CFM_20,CFM_40
0,929,OCC=CC1=CC(O)=C(O)C=C1,0.002552957673586974,-0.0017723094454868552,-0.0024143996723829456,0.034758222552121264
1,942,CC(C)CC(N=C(O)CC1=CNC2=CC=CC=C12)C(O)=O,0.99651347866374,0.07848477858450885,0.3450080273357548,0.15092803075422884
2,583,OC1=C(O)C2=C(C=CC(=O)O2)C=C1,0.6600563405773879,0.2915484766134789,0.2794436558817068,0.015448092381954005
3,137,COC1=C2OC3=CC=C(CC4=NCCC5=CC(OC)=C(OC6=C(OC)C(OC)=C(O)C7=C6C(CC(C=C1)=C2)N(C)CC7)C=C45)C=C3,0.5928841631955848,0.07807099490318285,0.16108169060998165,0.03153554826166651
4,977,OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC([O-])=C2C=C1,0.1600231568715069,0.034237303613090984,0.03403964462003274,0.21981458326142203
5,237,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.9499671179819151,0.5101073843080568,0.1216740645717773,0.07459967100952955
6,837,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,0.5655189359857236,-0.004651276193005328,-0.004362162158076709,-0.00423844176108709
7,466,OC1=CC=C(C=CC2=CC(O)=CC(O)=C2)C=C1,0.19778427041214386,0.014156637873857928,0.017185906472377135,0.14225467214837478
8,482,COC1=C(O)C=CC(=C1)C1=C(OC2OC(CO)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,0.5514815532419662,0.02373368148079194,0.023008605444016894,0.002190439334667898
9,567,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,0.17242887857511707,0.008995244822371611,0.008725141056408295,0.6057236939914503
